0.00400507 0.00400507 -1.01494e-07 0.959949 0.241949 1.01494e-06 
0.00403361 0.00403361 1.56579e-09 0.959664 0.242664 -1.56579e-08 
0.00406225 0.00406225 1.55124e-09 0.959378 0.243378 -1.55124e-08 
0.004091 0.004091 -1.01567e-07 0.95909 0.24409 1.01567e-06 
0.00411984 0.00411984 -1.01552e-07 0.958802 0.244802 1.01552e-06 
0.0041488 0.0041488 1.6253e-09 0.958512 0.245512 -1.6253e-08 
0.00417785 0.00417785 1.61038e-09 0.958221 0.246221 -1.61038e-08 
0.00420701 0.00420701 -1.01627e-07 0.95793 0.24693 1.01627e-06 
0.00423627 0.00423627 -1.01611e-07 0.957637 0.247637 1.01611e-06 
0.00426564 0.00426564 1.6863e-09 0.957344 0.248344 -1.6863e-08 
0.00429511 0.00429511 1.67101e-09 0.957049 0.249049 -1.67101e-08 
0.00432468 0.00432468 -1.01688e-07 0.956753 0.249753 1.01688e-06 
0.00435435 0.00435435 -1.01672e-07 0.956456 0.250456 1.01672e-06 
0.00438413 0.00438413 1.74882e-09 0.956159 0.251159 -1.74882e-08 
0.00441401 0.00441401 1.73315e-09 0.95586 0.25186 -1.73315e-08 
0.004444 0.004444 -1.01751e-07 0.95556 0.25256 1.01751e-06 
0.00447409 0.00447409 -1.01735e-07 0.955259 0.253259 1.01735e-06 
0.00450428 0.00450428 1.81287e-09 0.954957 0.253957 -1.81287e-08 
0.00453458 0.00453458 1.79681e-09 0.954654 0.254654 -1.79681e-08 
0.00456498 0.00456498 -1.01815e-07 0.95435 0.25535 1.01815e-06 
0.00459548 0.00459548 -1.01799e-07 0.954045 0.256045 1.01799e-06 
0.00462609 0.00462609 1.87848e-09 0.953739 0.256739 -1.87848e-08 
0.0046568 0.0046568 1.86203e-09 0.953432 0.257432 -1.86203e-08 
0.00468761 0.00468761 -1.01881e-07 0.953124 0.258124 1.01881e-06 
0.00471853 0.00471853 -1.01865e-07 0.952815 0.258815 1.01865e-06 
0.00474955 0.00474955 1.94567e-09 0.952504 0.259504 -1.94567e-08 
0.00478068 0.00478068 1.92882e-09 0.952193 0.260193 -1.92882e-08 
0.00481191 0.00481191 -1.01949e-07 0.951881 0.260881 1.01949e-06 
0.00484324 0.00484324 -1.01932e-07 0.951568 0.261568 1.01932e-06 
0.00487468 0.00487468 2.01445e-09 0.951253 0.262253 -2.01445e-08 
0.00490622 0.00490622 1.99721e-09 0.950938 0.262938 -1.99721e-08 
0.00493786 0.00493786 -1.02018e-07 0.950621 0.263621 1.02018e-06 
0.00496961 0.00496961 -1.02001e-07 0.950304 0.264304 1.02001e-06 
0.00500147 0.00500147 2.08487e-09 0.949985 0.264985 -2.08487e-08 
0.00503342 0.00503342 2.06721e-09 0.949666 0.265666 -2.06721e-08 
0.00506549 0.00506549 -1.02089e-07 0.949345 0.266345 1.02089e-06 
0.00509765 0.00509765 -1.02071e-07 0.949023 0.267023 1.02071e-06 
0.00512992 0.00512992 2.15692e-09 0.948701 0.267701 -2.15692e-08 
0.0051623 0.0051623 2.13885e-09 0.948377 0.268377 -2.13885e-08 
0.00519477 0.00519477 -1.02161e-07 0.948052 0.269052 1.02161e-06 
0.00522736 0.00522736 -1.02143e-07 0.947726 0.269726 1.02143e-06 
0.00526004 0.00526004 2.23065e-09 0.9474 0.2704 -2.23065e-08 
0.00529284 0.00529284 2.21216e-09 0.947072 0.271072 -2.21216e-08 
0.00532573 0.00532573 -1.02236e-07 0.946743 0.271743 1.02236e-06 
0.00535873 0.00535873 -1.02217e-07 0.946413 0.272413 1.02217e-06 
0.00539184 0.00539184 2.30607e-09 0.946082 0.273082 -2.30607e-08 
0.00542505 0.00542505 2.28715e-09 0.94575 0.27375 -2.28715e-08 
0.00545836 0.00545836 -1.02312e-07 0.945416 0.274416 1.02312e-06 
0.00549178 0.00549178 -1.02292e-07 0.945082 0.275082 1.02292e-06 
0.0055253 0.0055253 2.3832e-09 0.944747 0.275747 -2.3832e-08 
0.00555893 0.00555893 2.36386e-09 0.944411 0.276411 -2.36386e-08 
0.00559267 0.00559267 -1.02389e-07 0.944073 0.277073 1.02389e-06 
0.0056265 0.0056265 -1.02369e-07 0.943735 0.277735 1.02369e-06 
0.00566045 0.00566045 2.46208e-09 0.943396 0.278396 -2.46208e-08 
0.00569449 0.00569449 2.44229e-09 0.943055 0.279055 -2.44229e-08 
0.00572864 0.00572864 -1.02468e-07 0.942714 0.279714 1.02468e-06 
0.0057629 0.0057629 -1.02448e-07 0.942371 0.280371 1.02448e-06 
0.00579726 0.00579726 2.54272e-09 0.942027 0.281027 -2.54272e-08 
0.00583173 0.00583173 2.52249e-09 0.941683 0.281683 -2.52249e-08 
0.0058663 0.0058663 -1.0255e-07 0.941337 0.282337 1.0255e-06 
0.00590098 0.00590098 -1.02529e-07 0.94099 0.28299 1.02529e-06 
0.00593576 0.00593576 2.62515e-09 0.940642 0.283642 -2.62515e-08 
0.00597065 0.00597065 2.60447e-09 0.940293 0.284293 -2.60447e-08 
0.00600564 0.00600564 -1.02633e-07 0.939944 0.284944 1.02633e-06 
