 3.23369e-08 2.51305e-05 0  0.967663 -0.255382 0 
 3.07723e-08 2.51307e-05 0  0.969228 -0.249302 0 
 2.92458e-08 2.51309e-05 0  0.970754 -0.243212 0 
 2.77575e-08 2.51311e-05 0  0.972242 -0.237112 0 
 2.63075e-08 2.51313e-05 0  0.973692 -0.231003 0 
 2.48959e-08 2.51314e-05 0  0.975104 -0.224885 0 
 2.35227e-08 2.51316e-05 0  0.976477 -0.218758 0 
 2.2188e-08 2.51317e-05 0  0.977812 -0.212623 0 
 2.08918e-08 2.51319e-05 0  0.979108 -0.206479 0 
 1.96342e-08 2.5132e-05 0  0.980366 -0.200327 0 
 1.84152e-08 2.51321e-05 0  0.981585 -0.194167 0 
 1.72349e-08 2.51322e-05 0  0.982765 -0.187999 0 
 1.60933e-08 2.51324e-05 0  0.983907 -0.181825 0 
 1.49905e-08 2.51325e-05 0  0.98501 -0.175642 0 
 1.39265e-08 2.51325e-05 0  0.986073 -0.169453 0 
 1.29014e-08 2.51326e-05 0  0.987099 -0.163258 0 
 1.19152e-08 2.51327e-05 0  0.988085 -0.157055 0 
 1.09679e-08 2.51328e-05 0  0.989032 -0.150847 0 
 1.00597e-08 2.51329e-05 0  0.98994 -0.144633 0 
 9.19043e-09 2.51329e-05 0  0.99081 -0.138413 0 
 8.36026e-09 2.5133e-05 0  0.99164 -0.132187 0 
 7.56919e-09 2.5133e-05 0  0.992431 -0.125957 0 
 6.81725e-09 2.51331e-05 0  0.993183 -0.119721 0 
 6.10447e-09 2.51331e-05 0  0.993896 -0.113481 0 
 5.43089e-09 2.51332e-05 0  0.994569 -0.107236 0 
 4.79654e-09 2.51332e-05 0  0.995203 -0.100987 0 
 4.20143e-09 2.51332e-05 0  0.995799 -0.0947336 0 
 3.64561e-09 2.51333e-05 0  0.996354 -0.0884768 0 
 3.12908e-09 2.51333e-05 0  0.996871 -0.0822165 0 
 2.65188e-09 2.51333e-05 0  0.997348 -0.0759529 0 
 2.21403e-09 2.51333e-05 0  0.997786 -0.0696864 0 
 1.81554e-09 2.51333e-05 0  0.998184 -0.0634171 0 
 1.45643e-09 2.51333e-05 0  0.998544 -0.0571453 0 
 1.13673e-09 2.51333e-05 0  0.998863 -0.0508713 0 
 8.56437e-10 2.51334e-05 0  0.999144 -0.0445952 0 
 6.15575e-10 2.51334e-05 0  0.999384 -0.0383174 0 
 4.14152e-10 2.51334e-05 0  0.999586 -0.0320381 0 
 2.52179e-10 2.51334e-05 0  0.999748 -0.0257575 0 
 1.29665e-10 2.51334e-05 0  0.99987 -0.0194759 0 
 4.66179e-11 2.51334e-05 0  0.999953 -0.0131935 0 
 3.04212e-12 2.51334e-05 0  0.999997 -0.00691059 0 
 -1.05785e-12 2.51334e-05 0  1 -0.000627411 0 
 3.43205e-11 2.51334e-05 0  0.999966 0.00565579 0 
 1.09178e-10 2.51334e-05 0  0.999891 0.0119388 0 
 2.23514e-10 2.51334e-05 0  0.999776 0.0182213 0 
 3.77327e-10 2.51334e-05 0  0.999623 0.0245031 0 
 5.70612e-10 2.51334e-05 0  0.999429 0.0307839 0 
 8.03365e-10 2.51334e-05 0  0.999197 0.0370635 0 
 1.07558e-09 2.51334e-05 0  0.998924 0.0433417 0 
 1.38724e-09 2.51334e-05 0  0.998613 0.0496181 0 
 1.73835e-09 2.51334e-05 0  0.998262 0.0558926 0 
 2.12889e-09 2.51334e-05 0  0.997871 0.0621648 0 
 2.55885e-09 2.51334e-05 0  0.997441 0.0684346 0 
 3.0282e-09 2.51334e-05 0  0.996972 0.0747018 0 
 3.53695e-09 2.51335e-05 0  0.996463 0.0809659 0 
 4.08506e-09 2.51335e-05 0  0.995915 0.0872269 0 
 4.67253e-09 2.51335e-05 0  0.995327 0.0934844 0 
 5.29932e-09 2.51335e-05 0  0.994701 0.0997382 0 
 5.96542e-09 2.51336e-05 0  0.994035 0.105988 0 
 6.6708e-09 2.51336e-05 0  0.993329 0.112234 0 
 7.41544e-09 2.51336e-05 0  0.992585 0.118475 0 
 8.19931e-09 2.51337e-05 0  0.991801 0.124712 0 
 9.02237e-09 2.51337e-05 0  0.990978 0.130943 0 
 9.88461e-09 2.51338e-05 0  0.990115 0.13717 0 
 1.0786e-08 2.51339e-05 0  0.989214 0.143391 0 
 1.17265e-08 2.51339e-05 0  0.988274 0.149606 0 
 1.2706e-08 2.5134e-05 0  0.987294 0.155816 0 
 1.37246e-08 2.51341e-05 0  0.986275 0.162019 0 
 1.47822e-08 2.51342e-05 0  0.985218 0.168216 0 
 1.58787e-08 2.51343e-05 0  0.984121 0.174406 0 
 1.70142e-08 2.51344e-05 0  0.982986 0.18059 0 
 1.81885e-08 2.51345e-05 0  0.981811 0.186766 0 
 1.94017e-08 2.51346e-05 0  0.980598 0.192935 0 
 2.06536e-08 2.51347e-05 0  0.979346 0.199096 0 
 2.19443e-08 2.51348e-05 0  0.978056 0.205249 0 
 2.32737e-08 2.5135e-05 0  0.976726 0.211394 0 
 2.46417e-08 2.51351e-05 0  0.975358 0.217531 0 
 2.60482e-08 2.51353e-05 0  0.973952 0.22366 0 
 2.74934e-08 2.51354e-05 0  0.972507 0.229779 0 
 2.8977e-08 2.51356e-05 0  0.971023 0.235889 0 
 3.0499e-08 2.51358e-05 0  0.969501 0.24199 0 
 3.20593e-08 2.5136e-05 0  0.967941 0.248082 0 
 3.3658e-08 2.51362e-05 0  0.966342 0.254163 0 
 3.52949e-08 2.51364e-05 0  0.964705 0.260235 0 
 3.697e-08 2.51366e-05 0  0.96303 0.266296 0 
 3.86832e-08 2.51369e-05 0  0.961317 0.272347 0 
 4.04345e-08 2.51371e-05 0  0.959565 0.278387 0 
 4.22237e-08 2.51374e-05 0  0.957776 0.284416 0 
 4.40509e-08 2.51376e-05 0  0.955949 0.290433 0 
 4.59159e-08 2.51379e-05 0  0.954084 0.296439 0 
 4.78187e-08 2.51382e-05 0  0.952181 0.302434 0 
 4.97591e-08 2.51385e-05 0  0.950241 0.308416 0 
 5.17372e-08 2.51388e-05 0  0.948263 0.314386 0 
 5.37529e-08 2.51391e-05 0  0.946247 0.320344 0 
 5.5806e-08 2.51395e-05 0  0.944194 0.326289 0 
 5.78965e-08 2.51398e-05 0  0.942104 0.332222 0 
 6.00243e-08 2.51402e-05 0  0.939976 0.338141 0 
 6.21893e-08 2.51406e-05 0  0.937811 0.344046 0 
 6.43915e-08 2.51409e-05 0  0.935609 0.349938 0 
 6.66307e-08 2.51413e-05 0  0.933369 0.355816 0 
 6.89069e-08 2.51418e-05 0  0.931093 0.36168 0 
 7.122e-08 2.51422e-05 0  0.92878 0.36753 0 
 7.35699e-08 2.51427e-05 0  0.92643 0.373365 0 
 7.59565e-08 2.51431e-05 0  0.924044 0.379186 0 
 7.83797e-08 2.51436e-05 0  0.92162 0.384991 0 
 8.08394e-08 2.51441e-05 0  0.919161 0.390781 0 
 8.33355e-08 2.51446e-05 0  0.916664 0.396556 0 
 8.5868e-08 2.51451e-05 0  0.914132 0.402315 0 
 8.84367e-08 2.51457e-05 0  0.911563 0.408058 0 
 9.10415e-08 2.51462e-05 0  0.908959 0.413784 0 
 9.36823e-08 2.51468e-05 0  0.906318 0.419495 0 
 9.63591e-08 2.51474e-05 0  0.903641 0.425189 0 
 9.90717e-08 2.5148e-05 0  0.900928 0.430866 0 
 1.0182e-07 2.51486e-05 0  0.89818 0.436525 0 
 1.04604e-07 2.51492e-05 0  0.895396 0.442168 0 
 1.07423e-07 2.51499e-05 0  0.892577 0.447793 0 
 1.10278e-07 2.51506e-05 0  0.889722 0.4534 0 
 1.13168e-07 2.51513e-05 0  0.886832 0.458989 0 
 1.16093e-07 2.5152e-05 0  0.883907 0.464561 0 
 1.19054e-07 2.51527e-05 0  0.880946 0.470113 0 
 1.22049e-07 2.51535e-05 0  0.877951 0.475647 0 
 1.25079e-07 2.51542e-05 0  0.874921 0.481162 0 
 1.28143e-07 2.5155e-05 0  0.871857 0.486659 0 
 1.31243e-07 2.51558e-05 0  0.868757 0.492135 0 
 1.34376e-07 2.51567e-05 0  0.865624 0.497593 0 
 1.37545e-07 2.51575e-05 0  0.862455 0.50303 0 
 1.40747e-07 2.51584e-05 0  0.859253 0.508448 0 
 1.43983e-07 2.51593e-05 0  0.856017 0.513845 0 
 1.47254e-07 2.51602e-05 0  0.852746 0.519222 0 
 1.50558e-07 2.51611e-05 0  0.849442 0.524579 0 
 1.53896e-07 2.5162e-05 0  0.846104 0.529914 0 
 1.57267e-07 2.5163e-05 0  0.842733 0.535229 0 
 1.60672e-07 2.5164e-05 0  0.839328 0.540522 0 
 1.6411e-07 2.5165e-05 0  0.83589 0.545794 0 
 1.67581e-07 2.5166e-05 0  0.832419 0.551044 0 
 1.71086e-07 2.51671e-05 0  0.828914 0.556273 0 
 1.74623e-07 2.51682e-05 0  0.825377 0.561479 0 
 1.78193e-07 2.51693e-05 0  0.821807 0.566663 0 
 1.81796e-07 2.51704e-05 0  0.818204 0.571825 0 
 1.85431e-07 2.51715e-05 0  0.814569 0.576963 0 
 1.89098e-07 2.51727e-05 0  0.810902 0.582079 0 
 1.92798e-07 2.51739e-05 0  0.807202 0.587172 0 
 1.9653e-07 2.51751e-05 0  0.80347 0.592242 0 
 2.00293e-07 2.51763e-05 0  0.799707 0.597288 0 
 2.04089e-07 2.51776e-05 0  0.795911 0.60231 0 
 2.07915e-07 2.51789e-05 0  0.792085 0.607308 0 
 2.11774e-07 2.51802e-05 0  0.788226 0.612283 0 
 2.15664e-07 2.51815e-05 0  0.784336 0.617233 0 
 2.19584e-07 2.51829e-05 0  0.780416 0.622158 0 
 2.23536e-07 2.51843e-05 0  0.776464 0.627059 0 
 2.27519e-07 2.51857e-05 0  0.772481 0.631935 0 
 2.31532e-07 2.51871e-05 0  0.768468 0.636785 0 
 2.35576e-07 2.51886e-05 0  0.764424 0.641611 0 
 2.3965e-07 2.519e-05 0  0.76035 0.646411 0 
 2.43755e-07 2.51916e-05 0  0.756245 0.651185 0 
 2.47889e-07 2.51931e-05 0  0.752111 0.655934 0 
 2.52053e-07 2.51947e-05 0  0.747947 0.660656 0 
 2.56248e-07 2.51962e-05 0  0.743752 0.665352 0 
 2.60471e-07 2.51979e-05 0  0.739529 0.670022 0 
 2.64724e-07 2.51995e-05 0  0.735276 0.674665 0 
 2.69006e-07 2.52012e-05 0  0.730994 0.679281 0 
 2.73318e-07 2.52029e-05 0  0.726682 0.683871 0 
 2.77658e-07 2.52046e-05 0  0.722342 0.688433 0 
 2.82026e-07 2.52063e-05 0  0.717974 0.692968 0 
 2.86424e-07 2.52081e-05 0  0.713576 0.697475 0 
 2.90849e-07 2.52099e-05 0  0.709151 0.701954 0 
 2.95303e-07 2.52117e-05 0  0.704697 0.706406 0 
 2.99785e-07 2.52136e-05 0  0.700215 0.71083 0 
 3.04295e-07 2.52155e-05 0  0.695705 0.715225 0 
 3.08832e-07 2.52174e-05 0  0.691168 0.719592 0 
 3.13397e-07 2.52193e-05 0  0.686603 0.72393 0 
 3.17989e-07 2.52213e-05 0  0.682011 0.72824 0 
 3.22608e-07 2.52233e-05 0  0.677392 0.73252 0 
 3.27255e-07 2.52254e-05 0  0.672745 0.736772 0 
 3.31928e-07 2.52274e-05 0  0.668072 0.740994 0 
 3.36627e-07 2.52295e-05 0  0.663373 0.745186 0 
 3.41353e-07 2.52316e-05 0  0.658647 0.749349 0 
 3.46105e-07 2.52338e-05 0  0.653895 0.753483 0 
 3.50883e-07 2.5236e-05 0  0.649117 0.757586 0 
 3.55687e-07 2.52382e-05 0  0.644313 0.761659 0 
 3.60516e-07 2.52404e-05 0  0.639484 0.765702 0 
 3.65371e-07 2.52427e-05 0  0.634629 0.769715 0 
 3.70251e-07 2.5245e-05 0  0.629749 0.773697 0 
 3.75156e-07 2.52473e-05 0  0.624844 0.777648 0 
 3.80086e-07 2.52497e-05 0  0.619914 0.781568 0 
 3.85041e-07 2.52521e-05 0  0.614959 0.785457 0 
 3.9002e-07 2.52545e-05 0  0.60998 0.789315 0 
 3.95024e-07 2.52569e-05 0  0.604976 0.793141 0 
 4.00051e-07 2.52594e-05 0  0.599949 0.796936 0 
 4.05102e-07 2.5262e-05 0  0.594898 0.800699 0 
 4.10177e-07 2.52645e-05 0  0.589823 0.804431 0 
 4.15276e-07 2.52671e-05 0  0.584724 0.80813 0 
 4.20397e-07 2.52697e-05 0  0.579603 0.811797 0 
 4.25542e-07 2.52724e-05 0  0.574458 0.815432 0 
 4.3071e-07 2.5275e-05 0  0.56929 0.819035 0 
 4.359e-07 2.52777e-05 0  0.5641 0.822605 0 
 4.41113e-07 2.52805e-05 0  0.558887 0.826142 0 
 4.46348e-07 2.52833e-05 0  0.553652 0.829646 0 
 4.51605e-07 2.52861e-05 0  0.548395 0.833117 0 
 4.56883e-07 2.52889e-05 0  0.543117 0.836556 0 
 4.62184e-07 2.52918e-05 0  0.537816 0.839961 0 
 4.67506e-07 2.52947e-05 0  0.532494 0.843332 0 
 4.72849e-07 2.52977e-05 0  0.527151 0.84667 0 
 4.78213e-07 2.53006e-05 0  0.521787 0.849974 0 
 4.83597e-07 2.53037e-05 0  0.516403 0.853244 0 
 4.89003e-07 2.53067e-05 0  0.510997 0.856481 0 
 4.94428e-07 2.53098e-05 0  0.505572 0.859683 0 
 4.99874e-07 2.53129e-05 0  0.500126 0.862851 0 
 5.0534e-07 2.5316e-05 0  0.49466 0.865985 0 
 5.10825e-07 2.53192e-05 0  0.489175 0.869084 0 
 5.1633e-07 2.53225e-05 0  0.48367 0.872149 0 
 5.21854e-07 2.53257e-05 0  0.478146 0.875179 0 
 5.27397e-07 2.5329e-05 0  0.472603 0.878174 0 
 5.32959e-07 2.53323e-05 0  0.467041 0.881134 0 
 5.38539e-07 2.53357e-05 0  0.461461 0.88406 0 
 5.44138e-07 2.53391e-05 0  0.455862 0.88695 0 
 5.49755e-07 2.53425e-05 0  0.450245 0.889804 0 
 5.5539e-07 2.5346e-05 0  0.44461 0.892623 0 
 5.61043e-07 2.53495e-05 0  0.438957 0.895407 0 
 5.66713e-07 2.5353e-05 0  0.433287 0.898155 0 
 5.724e-07 2.53566e-05 0  0.4276 0.900867 0 
 5.78105e-07 2.53602e-05 0  0.421895 0.903544 0 
 5.83826e-07 2.53638e-05 0  0.416174 0.906184 0 
 5.89564e-07 2.53675e-05 0  0.410436 0.908789 0 
 5.95318e-07 2.53712e-05 0  0.404682 0.911357 0 
 6.01088e-07 2.5375e-05 0  0.398912 0.913889 0 
 6.06874e-07 2.53787e-05 0  0.393126 0.916384 0 
 6.12676e-07 2.53826e-05 0  0.387324 0.918843 0 
 6.18493e-07 2.53864e-05 0  0.381507 0.921265 0 
 6.24325e-07 2.53903e-05 0  0.375675 0.923651 0 
 6.30173e-07 2.53943e-05 0  0.369827 0.926 0 
 6.36035e-07 2.53982e-05 0  0.363965 0.928312 0 
 6.41911e-07 2.54022e-05 0  0.358089 0.930587 0 
 6.47802e-07 2.54063e-05 0  0.352198 0.932825 0 
 6.53707e-07 2.54104e-05 0  0.346293 0.935026 0 
 6.59625e-07 2.54145e-05 0  0.340375 0.93719 0 
 6.65558e-07 2.54186e-05 0  0.334442 0.939316 0 
 6.71503e-07 2.54228e-05 0  0.328497 0.941405 0 
 6.77462e-07 2.54271e-05 0  0.322538 0.943456 0 
 6.83433e-07 2.54313e-05 0  0.316567 0.94547 0 
 6.89417e-07 2.54356e-05 0  0.310583 0.947446 0 
 6.95414e-07 2.544e-05 0  0.304586 0.949385 0 
 7.01422e-07 2.54444e-05 0  0.298578 0.951286 0 
 7.07443e-07 2.54488e-05 0  0.292557 0.953148 0 
 7.13475e-07 2.54533e-05 0  0.286525 0.954973 0 
 7.19518e-07 2.54578e-05 0  0.280482 0.95676 0 
 7.25573e-07 2.54623e-05 0  0.274427 0.958508 0 
 7.31639e-07 2.54669e-05 0  0.268361 0.960219 0 
 7.37715e-07 2.54715e-05 0  0.262285 0.961891 0 
 7.43802e-07 2.54761e-05 0  0.256198 0.963525 0 
 7.49899e-07 2.54808e-05 0  0.250101 0.96512 0 
 7.56006e-07 2.54855e-05 0  0.243994 0.966677 0 
 7.62122e-07 2.54903e-05 0  0.237878 0.968196 0 
 7.68248e-07 2.54951e-05 0  0.231752 0.969676 0 
 7.74384e-07 2.54999e-05 0  0.225616 0.971117 0 
 7.80528e-07 2.55048e-05 0  0.219472 0.97252 0 
 7.86681e-07 2.55097e-05 0  0.213319 0.973884 0 
 7.92843e-07 2.55147e-05 0  0.207157 0.975209 0 
 7.99013e-07 2.55197e-05 0  0.200987 0.976495 0 
 8.05191e-07 2.55247e-05 0  0.194809 0.977742 0 
 8.11376e-07 2.55298e-05 0  0.188624 0.978951 0 
 8.17569e-07 2.55349e-05 0  0.182431 0.98012 0 
 8.2377e-07 2.55401e-05 0  0.17623 0.98125 0 
 8.29977e-07 2.55453e-05 0  0.170023 0.982341 0 
 8.36191e-07 2.55505e-05 0  0.163809 0.983393 0 
 8.42412e-07 2.55558e-05 0  0.157588 0.984406 0 
 8.48639e-07 2.55611e-05 0  0.151361 0.98538 0 
 8.54872e-07 2.55664e-05 0  0.145128 0.986314 0 
 8.61111e-07 2.55718e-05 0  0.138889 0.98721 0 
 8.67355e-07 2.55772e-05 0  0.132645 0.988065 0 
 8.73605e-07 2.55827e-05 0  0.126395 0.988882 0 
 8.7986e-07 2.55882e-05 0  0.12014 0.989659 0 
 8.86119e-07 2.55938e-05 0  0.113881 0.990396 0 
 8.92383e-07 2.55993e-05 0  0.107617 0.991094 0 
 8.98651e-07 2.5605e-05 0  0.101349 0.991753 0 
 9.04924e-07 2.56106e-05 0  0.0950764 0.992372 0 
 9.112e-07 2.56163e-05 0  0.0888003 0.992951 0 
 9.17479e-07 2.56221e-05 0  0.0825206 0.993491 0 
 9.23762e-07 2.56279e-05 0  0.0762377 0.993992 0 
 9.30048e-07 2.56337e-05 0  0.0699517 0.994453 0 
 9.36337e-07 2.56395e-05 0  0.0636629 0.994874 0 
 9.42628e-07 2.56455e-05 0  0.0573716 0.995255 0 
 9.48922e-07 2.56514e-05 0  0.051078 0.995597 0 
 9.55218e-07 2.56574e-05 0  0.0447824 0.995899 0 
 9.61515e-07 2.56634e-05 0  0.038485 0.996162 0 
 9.67814e-07 2.56695e-05 0  0.0321861 0.996384 0 
 9.74114e-07 2.56756e-05 0  0.0258858 0.996568 0 
 9.80415e-07 2.56817e-05 0  0.0195846 0.996711 0 
 9.86717e-07 2.56879e-05 0  0.0132825 0.996815 0 
 9.9302e-07 2.56941e-05 0  0.00697996 0.996878 0 
 9.99323e-07 2.57004e-05 0  0.00067711 0.996903 0 
 1.00563e-06 2.57067e-05 0  -0.00562576 0.996887 0 
 1.01193e-06 2.5713e-05 0  -0.0119284 0.996832 0 
 1.01823e-06 2.57194e-05 0  -0.0182306 0.996737 0 
 1.02453e-06 2.57258e-05 0  -0.024532 0.996602 0 
 1.03083e-06 2.57322e-05 0  -0.0308325 0.996428 0 
 1.03713e-06 2.57387e-05 0  -0.0371317 0.996214 0 
 1.04343e-06 2.57453e-05 0  -0.0434295 0.99596 0 
 1.04973e-06 2.57519e-05 0  -0.0497255 0.995666 0 
 1.05602e-06 2.57585e-05 0  -0.0560196 0.995333 0 
 1.06231e-06 2.57651e-05 0  -0.0623114 0.99496 0 
 1.0686e-06 2.57718e-05 0  -0.0686007 0.994548 0 
 1.07489e-06 2.57786e-05 0  -0.0748873 0.994096 0 
 1.08117e-06 2.57853e-05 0  -0.081171 0.993604 0 
 1.08745e-06 2.57921e-05 0  -0.0874513 0.993073 0 
 1.09373e-06 2.5799e-05 0  -0.0937282 0.992502 0 
 1.1e-06 2.58059e-05 0  -0.100001 0.991891 0 
 1.10627e-06 2.58128e-05 0  -0.106271 0.991241 0 
 1.11254e-06 2.58198e-05 0  -0.112536 0.990552 0 
 1.1188e-06 2.58268e-05 0  -0.118796 0.989823 0 
 1.12505e-06 2.58339e-05 0  -0.125052 0.989054 0 
 1.1313e-06 2.5841e-05 0  -0.131302 0.988247 0 
 1.13755e-06 2.58481e-05 0  -0.137548 0.987399 0 
 1.14379e-06 2.58553e-05 0  -0.143788 0.986513 0 
 1.15002e-06 2.58625e-05 0  -0.150022 0.985587 0 
 1.15625e-06 2.58697e-05 0  -0.156251 0.984622 0 
 1.16247e-06 2.5877e-05 0  -0.162473 0.983618 0 
 1.16869e-06 2.58843e-05 0  -0.168688 0.982574 0 
 1.1749e-06 2.58917e-05 0  -0.174897 0.981491 0 
 1.1811e-06 2.58991e-05 0  -0.181099 0.98037 0 
 1.18729e-06 2.59065e-05 0  -0.187294 0.979209 0 
 1.19348e-06 2.5914e-05 0  -0.193481 0.978009 0 
 1.19966e-06 2.59215e-05 0  -0.199661 0.97677 0 
 1.20583e-06 2.59291e-05 0  -0.205832 0.975492 0 
 1.212e-06 2.59367e-05 0  -0.211996 0.974176 0 
 1.21815e-06 2.59443e-05 0  -0.218151 0.97282 0 
 1.2243e-06 2.5952e-05 0  -0.224297 0.971426 0 
 1.23043e-06 2.59597e-05 0  -0.230434 0.969993 0 
 1.23656e-06 2.59675e-05 0  -0.236562 0.968522 0 
 1.24268e-06 2.59753e-05 0  -0.242681 0.967012 0 
 1.24879e-06 2.59831e-05 0  -0.24879 0.965463 0 
 1.25489e-06 2.5991e-05 0  -0.254889 0.963876 0 
 1.26098e-06 2.59989e-05 0  -0.260978 0.96225 0 
 1.26706e-06 2.60068e-05 0  -0.267057 0.960587 0 
 1.27312e-06 2.60148e-05 0  -0.273125 0.958885 0 
 1.27918e-06 2.60229e-05 0  -0.279182 0.957144 0 
 1.28523e-06 2.60309e-05 0  -0.285228 0.955366 0 
 1.29126e-06 2.6039e-05 0  -0.291262 0.953549 0 
 1.29729e-06 2.60472e-05 0  -0.297285 0.951695 0 
 1.3033e-06 2.60553e-05 0  -0.303296 0.949803 0 
 1.3093e-06 2.60635e-05 0  -0.309295 0.947872 0 
 1.31528e-06 2.60718e-05 0  -0.315282 0.945905 0 
 1.32126e-06 2.60801e-05 0  -0.321256 0.943899 0 
 1.32722e-06 2.60884e-05 0  -0.327218 0.941856 0 
 1.33317e-06 2.60968e-05 0  -0.333166 0.939775 0 
 1.3391e-06 2.61052e-05 0  -0.339101 0.937657 0 
 1.34502e-06 2.61136e-05 0  -0.345023 0.935501 0 
 1.35093e-06 2.61221e-05 0  -0.35093 0.933309 0 
 1.35682e-06 2.61306e-05 0  -0.356824 0.931079 0 
 1.3627e-06 2.61392e-05 0  -0.362704 0.928812 0 
 1.36857e-06 2.61477e-05 0  -0.368569 0.926508 0 
 1.37442e-06 2.61564e-05 0  -0.37442 0.924167 0 
 1.38026e-06 2.6165e-05 0  -0.380255 0.921789 0 
 1.38608e-06 2.61737e-05 0  -0.386076 0.919375 0 
 1.39188e-06 2.61825e-05 0  -0.391881 0.916924 0 
 1.39767e-06 2.61912e-05 0  -0.39767 0.914436 0 
 1.40344e-06 2.62e-05 0  -0.403444 0.911912 0 
 1.4092e-06 2.62089e-05 0  -0.409201 0.909352 0 
 1.41494e-06 2.62178e-05 0  -0.414943 0.906756 0 
 1.42067e-06 2.62267e-05 0  -0.420668 0.904123 0 
 1.42638e-06 2.62356e-05 0  -0.426376 0.901454 0 
 1.43207e-06 2.62446e-05 0  -0.432067 0.89875 0 
 1.43774e-06 2.62536e-05 0  -0.43774 0.89601 0 
 1.4434e-06 2.62627e-05 0  -0.443397 0.893234 0 
 1.44904e-06 2.62718e-05 0  -0.449036 0.890423 0 
 1.45466e-06 2.62809e-05 0  -0.454657 0.887576 0 
 1.46026e-06 2.62901e-05 0  -0.460259 0.884693 0 
 1.46584e-06 2.62993e-05 0  -0.465844 0.881776 0 
 1.47141e-06 2.63085e-05 0  -0.47141 0.878823 0 
 1.47696e-06 2.63178e-05 0  -0.476957 0.875836 0 
 1.48249e-06 2.63271e-05 0  -0.482485 0.872814 0 
 1.48799e-06 2.63364e-05 0  -0.487994 0.869756 0 
 1.49348e-06 2.63458e-05 0  -0.493484 0.866665 0 
 1.49895e-06 2.63552e-05 0  -0.498953 0.863538 0 
 1.5044e-06 2.63647e-05 0  -0.504404 0.860378 0 
 1.50983e-06 2.63741e-05 0  -0.509833 0.857183 0 
 1.51524e-06 2.63837e-05 0  -0.515243 0.853954 0 
 1.52063e-06 2.63932e-05 0  -0.520632 0.850691 0 
 1.526e-06 2.64028e-05 0  -0.526001 0.847394 0 
 1.53135e-06 2.64124e-05 0  -0.531348 0.844064 0 
 1.53667e-06 2.6422e-05 0  -0.536675 0.8407 0 
 1.54198e-06 2.64317e-05 0  -0.54198 0.837302 0 
 1.54726e-06 2.64414e-05 0  -0.547263 0.833871 0 
 1.55252e-06 2.64512e-05 0  -0.552525 0.830407 0 
 1.55776e-06 2.6461e-05 0  -0.557765 0.82691 0 
 1.56298e-06 2.64708e-05 0  -0.562982 0.82338 0 
 1.56818e-06 2.64806e-05 0  -0.568177 0.819818 0 
 1.57335e-06 2.64905e-05 0  -0.57335 0.816222 0 
 1.5785e-06 2.65004e-05 0  -0.578499 0.812594 0 
 1.58363e-06 2.65104e-05 0  -0.583626 0.808934 0 
 1.58873e-06 2.65203e-05 0  -0.58873 0.805242 0 
 1.59381e-06 2.65303e-05 0  -0.59381 0.801518 0 
 1.59887e-06 2.65404e-05 0  -0.598866 0.797761 0 
 1.6039e-06 2.65504e-05 0  -0.603899 0.793973 0 
 1.60891e-06 2.65606e-05 0  -0.608907 0.790154 0 
 1.61389e-06 2.65707e-05 0  -0.613892 0.786303 0 
 1.61885e-06 2.65809e-05 0  -0.618852 0.782421 0 
 1.62379e-06 2.6591e-05 0  -0.623787 0.778507 0 
 1.6287e-06 2.66013e-05 0  -0.628698 0.774563 0 
 1.63358e-06 2.66115e-05 0  -0.633583 0.770588 0 
 1.63844e-06 2.66218e-05 0  -0.638443 0.766582 0 
 1.64328e-06 2.66321e-05 0  -0.643278 0.762546 0 
 1.64809e-06 2.66425e-05 0  -0.648088 0.758479 0 
 1.65287e-06 2.66529e-05 0  -0.652871 0.754383 0 
 1.65763e-06 2.66633e-05 0  -0.657629 0.750256 0 
 1.66236e-06 2.66737e-05 0  -0.662361 0.7461 0 
 1.66707e-06 2.66842e-05 0  -0.667066 0.741913 0 
 1.67174e-06 2.66947e-05 0  -0.671744 0.737698 0 
 1.6764e-06 2.67052e-05 0  -0.676396 0.733453 0 
 1.68102e-06 2.67158e-05 0  -0.681021 0.729179 0 
 1.68562e-06 2.67264e-05 0  -0.685619 0.724875 0 
 1.69019e-06 2.6737e-05 0  -0.69019 0.720543 0 
 1.69473e-06 2.67476e-05 0  -0.694733 0.716183 0 
 1.69925e-06 2.67583e-05 0  -0.699249 0.711794 0 
 1.70374e-06 2.6769e-05 0  -0.703737 0.707376 0 
 1.7082e-06 2.67797e-05 0  -0.708197 0.702931 0 
 1.71263e-06 2.67905e-05 0  -0.712629 0.698458 0 
 1.71703e-06 2.68013e-05 0  -0.717032 0.693957 0 
 1.72141e-06 2.68121e-05 0  -0.721407 0.689428 0 
 1.72575e-06 2.68229e-05 0  -0.725754 0.684872 0 
 1.73007e-06 2.68338e-05 0  -0.730071 0.680288 0 
 1.73436e-06 2.68447e-05 0  -0.73436 0.675678 0 
 1.73862e-06 2.68556e-05 0  -0.738619 0.671041 0 
 1.74285e-06 2.68665e-05 0  -0.742849 0.666377 0 
 1.74705e-06 2.68775e-05 0  -0.747049 0.661687 0 
 1.75122e-06 2.68885e-05 0  -0.75122 0.65697 0 
 1.75536e-06 2.68995e-05 0  -0.755361 0.652228 0 
 1.75947e-06 2.69106e-05 0  -0.759472 0.647459 0 
 1.76355e-06 2.69217e-05 0  -0.763553 0.642665 0 
 1.7676e-06 2.69328e-05 0  -0.767603 0.637845 0 
